NM_131118	ENSDARG00000013533	hoxb4a	3	+
NM_001005578	ENSDARG00000067977	nitr7b	7	-
NM_131499	ENSDARG00000068701	gpr85	4	+
NM_001089488	ENSDARG00000079699	zgc:162612	3	+
NM_001109710	ENSDARG00000090118		1	+
NM_001144791	ENSDARG00000042055	fam129aa	20	+
NM_001004548	ENSDARG00000043475	LOC100537524	20	-
NM_001004548	ENSDARG00000043475	tagapb	20	-
NM_212588	ENSDARG00000010641	slc20a1b	10	+
NM_131018	ENSDARG00000052866	htt	1	-
NM_001276496	ENSDARG00000071269	polr3a	12	+
NM_200446	ENSDARG00000008541	zgc:173927	23	+
NM_200446	ENSDARG00000008541	chia.4	23	+
NM_001083086	ENSDARG00000068705	tmem168a	4	+
NM_001044786	ENSDARG00000040853	shoc2	22	-
NM_131145	ENSDARG00000038225	nras	8	+
NM_001110041	ENSDARG00000008541	zgc:173927	23	+
NM_001110041	ENSDARG00000008541	chia.4	23	+
NM_001024415	ENSDARG00000070329	cbx8b	6	-
NM_001163292	ENSDARG00000086066	hcar1-1	10	+
NM_001003749	ENSDARG00000010565	aqp4	20	+
NM_173230	ENSDARG00000068903	sdad1	21	+
NM_213348	ENSDARG00000032849	ndrg1a	19	-
NM_001128353	ENSDARG00000032849	ndrg1a	19	-
NM_001079664	ENSDARG00000090494	rilpl1	10	+
NM_212808	ENSDARG00000001285	rbm14b	7	+
NM_001083027	ENSDARG00000036851	zgc:158374	19	-
NM_001039064	ENSDARG00000034610	insb	14	-
NM_001077451	ENSDARG00000032856	ccdc120	11	+
NM_001077451	ENSDARG00000032856	zk13a21.14	11	+
NM_001045078	ENSDARG00000032856	ccdc120	11	+
NM_001045078	ENSDARG00000032856	zk13a21.14	11	+
NM_001123007	ENSDARG00000053963	npm2	10	-
NM_001128812	ENSDARG00000076393	tmem65	19	+
NM_214794	ENSDARG00000059109	si:dkeyp-113d7.1	19	+
NM_001077392	ENSDARG00000070932	hcrt	3	+
NM_001243037	ENSDARG00000057556	rpl17	21	+
NM_212760	ENSDARG00000057556	rpl17	21	+
NM_200629	ENSDARG00000021891	zgc:63489	16	-
NM_001127520	ENSDARG00000055731	si:dkeyp-69e1.8	3	-
NM_001171029	ENSDARG00000016062	si:dkey-206d17.12	19	-
NM_001130591	ENSDARG00000058693	cast	21	-
NM_173278	ENSDARG00000015515	mc4r	2	+
NM_001013325	ENSDARG00000056464	fitm1	2	-
NM_001017879	ENSDARG00000042742	stx6	22	-
NM_130990	ENSDARG00000018968	acvr1b	23	-
NM_001080578	ENSDARG00000010035	zgc:158649	3	-
NM_001076555	ENSDARG00000068708	ifrd1	4	-
NM_001002305	ENSDARG00000077204	zgc:92022	19	-
NM_001114742	ENSDARG00000094512	zgc:171544	12	+
NM_001078169	ENSDARG00000053331	sult2st2	12	-
NM_001045552	ENSDARG00000032103	mapk6	18	-
NM_194381	ENSDARG00000019706	zar1	20	-
NM_131094	ENSDARG00000005915	tcf3a	2	-
NM_001083877	ENSDARG00000068566	olfcq19	18	+
NM_001123323	ENSDARG00000061204	ddx20	8	-
NM_131371	ENSDARG00000004616	mtmr2	5	-
NM_001079948	ENSDARG00000058122	si:dkey-260j18.2	15	+
NM_001081497	ENSDARG00000060879	si:dkey-24l11.1	18	+
NM_001128688	ENSDARG00000074601	cbln2a	2	-
NM_131362	ENSDARG00000058008	six3a	13	-
NM_001013326	ENSDARG00000014274	rfc2	21	-
NM_131710	ENSDARG00000057698	ctsd	18	+
NM_001177934	ENSDARG00000068028	trps1	19	-
NM_001127307	ENSDARG00000032933	zgc:194800	5	+
NM_131537	ENSDARG00000054030	hoxb5b	12	+
NM_212802	ENSDARG00000037397	ssrp1a	14	-
NM_001012371	ENSDARG00000044550	hif1al2	21	-
NM_200434	ENSDARG00000017931	ddx26b	14	+
NM_199643	ENSDARG00000005210	coro2a	1	+
NM_001098245	ENSDARG00000039096	si:dkey-24p1.1	15	-
NM_001003473	ENSDARG00000058287	zgc:91844	1	+
NM_001082910	ENSDARG00000062084	clcn1a	19	-
NM_201501	ENSDARG00000026712	rab5c	3	+
NM_001030153	ENSDARG00000045589	kcnj8	4	+
NM_001045096	ENSDARG00000007175	recql	4	+
NM_001115105	ENSDARG00000040543	si:zfos-1011f11.1	1	+
NM_131116	ENSDARG00000000175	hoxb2a	3	+
NM_131058	ENSDARG00000007329	tbx16	8	-
NM_001130610	ENSDARG00000008141	rbl1	6	-
NM_001130634	ENSDARG00000008485	zgc:195027	7	+
NM_001077289	ENSDARG00000052512	tsga10	1	+
NM_001017849	ENSDARG00000079500	kif3cb	17	-
NM_205728	ENSDARG00000052131	gli3	24	-
NM_001002444	ENSDARG00000003869	decr1	16	+
NM_200257	ENSDARG00000089861	usp44	4	-
NM_183066	ENSDARG00000079305	hbae3	3	-
NM_001002667	ENSDARG00000038731	slc25a36a	2	-
NM_205715	ENSDARG00000079990	slc25a19	3	-
NM_198338	ENSDARG00000012881	slc4a1a	3	-
NM_131238	ENSDARG00000002006	rxrbb	16	+
NM_001002134	ENSDARG00000024954	tmed4	23	-
NM_001020576	ENSDARG00000007125	asb6	8	-
NM_001025518	ENSDARG00000035942	hrh3	7	+
NM_001045354	ENSDARG00000061235	alg5	10	-
NM_205556	ENSDARG00000043732	cops4	10	+
NM_175042	ENSDARG00000041361	ttk	16	-
NM_200836	ENSDARG00000045948	cap2	19	-
NM_200579	ENSDARG00000018283	cyba	18	+
NM_001004644	ENSDARG00000008639	kifap3a	20	-
NM_001128268	ENSDARG00000079713	LOC794616	10	+
NM_213377	ENSDARG00000053058	rps11	3	+
NM_212865	ENSDARG00000078293	rbm24a	19	-
NM_199530	ENSDARG00000021082	sec31a	10	-
NM_001128705	ENSDARG00000038315	zgc:194409	10	-
NM_212694	ENSDARG00000025576	mkln1	4	+
NM_200697	ENSDARG00000039929	ckmt2	5	+
NM_212973	ENSDARG00000022418	faf1	8	-
NM_200199	ENSDARG00000002538	smu1	14	+
NM_194390	ENSDARG00000008333	znfl2a	2	-
NM_199763	ENSDARG00000032373	rnf145b	21	-
NM_001098257	ENSDARG00000038666	igfbp1b	2	-
NM_205544	ENSDARG00000001431	actn3b	7	+
NM_001045302	ENSDARG00000071345	mgst2	14	+
NM_001080994	ENSDARG00000043095	kctd6a	22	+
NM_200506	ENSDARG00000037860	cox6b2	16	-
NM_001003875	ENSDARG00000077126	snrnp70	3	+
NM_001256159	ENSDARG00000073867	si:ch211-87h14.3	22	-
NM_001098179	ENSDARG00000006062	akap1b	15	-
NM_001098733	ENSDARG00000075450	mkxa	12	-
NM_201478	ENSDARG00000035809	col1a1b	12	-
NM_131717	ENSDARG00000031983	six4b	20	+
NM_200475	ENSDARG00000027986	slc35d1b	2	+
NM_198063	ENSDARG00000016412	agt	13	+
NM_213123	ENSDARG00000042816	mmp9	8	+
NM_001126401	ENSDARG00000028583	si:ch211-234h8.7	3	+
NM_001013544	ENSDARG00000044596	pgap2	21	-
NM_001039931	ENSDARG00000057942	glt8d2	4	-
NM_001020661	ENSDARG00000038401	tefb	3	+
NM_001089480	ENSDARG00000078852	zgc:162310	17	+
NM_001040354	ENSDARG00000062955	fam69a	2	+
NM_001007320	ENSDARG00000023624	fam83fb	6	+
NM_001110477	ENSDARG00000070874	zgc:162232	17	+
NM_001100437	ENSDARG00000016793	crybb1l2	1	+
NM_001044963	ENSDARG00000063321	rabl2	18	+
NM_001110123	ENSDARG00000074655	oscp1a	19	+
NM_001100053	ENSDARG00000067646	tmem232	5	+
NM_131284	ENSDARG00000019150		17	-
NM_001128156	ENSDARG00000071252	scn1bb	19	-
NM_199894	ENSDARG00000005948	ankmy2a	15	-
NM_001080065	ENSDARG00000067777	zgc:158640	5	+
NM_214740	ENSDARG00000095660	slc10a3	25	+
NM_214756	ENSDARG00000023536	nnt	21	-
NM_001003612	ENSDARG00000052129	boka	6	+
NM_001002131	ENSDARG00000020454	psmd8	18	-
NM_001040252	ENSDARG00000057334	cmasa	4	+
NM_001025298	ENSDARG00000028937	taf1b	20	-
NM_212891	ENSDARG00000030957	yipf4	17	+
NM_213206	ENSDARG00000041411	rad51	20	+
NM_200331	ENSDARG00000011723	zgc:56556	2	-
NM_001013497	ENSDARG00000035357	gnb2	5	+
NM_001020741	ENSDARG00000052515	calcoco2	12	+
NM_212722	ENSDARG00000022456	eno1a	23	+
NM_001160346	ENSDARG00000027887	zfyve21	13	+
NM_001168463	ENSDARG00000034604	LOC567047	23	+
NM_001089341	ENSDARG00000068596	cnot11	9	+
NM_199572	ENSDARG00000036115	krit1	19	+
NM_001103111	ENSDARG00000073988	mntb	21	+
NM_213102	ENSDARG00000036055	thap11	7	-
NM_131142	ENSDARG00000054033	hoxb1b	12	+
NM_001123047	ENSDARG00000023104	scaper	25	+
NM_001014823	ENSDARG00000042545	sema3ga	8	-
NM_001013283	ENSDARG00000058068	tnfsf10l4	5	+
NM_001128816	ENSDARG00000077759	LOC100006761	16	-
NM_214722	ENSDARG00000018806	ctsc	15	-
NM_001045344	ENSDARG00000090962	zgc:153234	16	+
NM_199756	ENSDARG00000020197	rpl5a	2	-
NM_001002643	ENSDARG00000013295	slc2a3a	19	-
NM_213539	ENSDARG00000016753	ipo9	11	+
NM_001040375	ENSDARG00000004169	stmn1a	19	-
NM_001030065	ENSDARG00000058660	ilf3a	6	+
NM_001031676	ENSDARG00000017219	pabpc1a	16	+
NM_001110023	ENSDARG00000026086	zgc:162324	6	+
NM_200317	ENSDARG00000011662	chuk	13	+
NM_001008403	ENSDARG00000015734	aicda	16	+
NM_001202527	ENSDARG00000056250	add3b	17	-
NM_200491	ENSDARG00000013842	tbc1d19	7	+
NM_001044803	ENSDARG00000009131	slc10a4	20	-
NM_001122858	ENSDARG00000007988	masp2	23	+
NM_200890	ENSDARG00000027930	naprt1	20	-
NM_001077532	ENSDARG00000058528	cnot10	16	+
NM_183067	ENSDARG00000032131	drd3	24	+
NM_001089389	ENSDARG00000010712	npffr1l3	10	+
NM_001077368	ENSDARG00000062770	snx21	23	-
NM_213084	ENSDARG00000042635	uchl5	22	-
NM_001044923	ENSDARG00000045094	si:dkey-222b8.1	19	+
NM_199533	ENSDARG00000008867	rap1b	4	-
NM_001089530	ENSDARG00000061610	zgc:163003	7	+
NM_001020773	ENSDARG00000088202	LOC100535856	1	-
NM_001020773	ENSDARG00000088202	sh3d19	1	-
NM_199929	ENSDARG00000002830	trmt2a	5	-
NM_200324	ENSDARG00000007250	use1	22	-
NM_001044940	ENSDARG00000093129	si:rp71-45k5.2	19	-
NM_001128814	ENSDARG00000070380	LOC100005461	25	-
NM_001122855	ENSDARG00000014954	snx33	25	+
NM_001128396	ENSDARG00000077239	si:ch211-165i18.2	4	+
NM_001127512	ENSDARG00000075783	si:dkeyp-69e1.7	3	-
NM_001099250	ENSDARG00000063667	zgc:162913	17	-
NM_001045004	ENSDARG00000007869	ehd3	20	+
NM_001128729	ENSDARG00000068194	klf9	5	+
NM_199583	ENSDARG00000008370	csnk1da	3	-
NM_213508	ENSDARG00000006899	far1	25	+
NM_001126387	ENSDARG00000061901	ankrd13a	5	+
NM_001082927	ENSDARG00000062712	si:dkey-236e20.7	22	-
NM_001100142	ENSDARG00000090255	phlpp2	7	-
NM_001045203	ENSDARG00000063310	oxr1b	19	-
NM_001134725	ENSDARG00000013007	adrbk2	10	+
NM_201462	ENSDARG00000088581	f10	1	+
NM_001110027	ENSDARG00000059669	man2a1	5	-
NM_001025478	ENSDARG00000014432	ccdc77	25	-
NM_001083843	ENSDARG00000025679	comtb	11	+
NM_001017816	ENSDARG00000028249	utp23	19	-
NM_199943	ENSDARG00000021120	ndc1	2	-
NM_001003524	ENSDARG00000021633	sh3bgr	15	+
NM_131030	ENSDARG00000018902	pes	5	+
NM_001045134	ENSDARG00000060847	setd1ba	10	+
NM_212821	ENSDARG00000029668	crim1	17	-
NM_001004636	ENSDARG00000074248	tmem237b	6	-
NM_001035264	ENSDARG00000036116		19	-
NM_001020755	ENSDARG00000057426	oard1	23	-
NM_001245957	ENSDARG00000078060	syt7b	7	+
NM_131115	ENSDARG00000008174	hoxb1a	3	+
NM_201192	ENSDARG00000013184	pcbp2	9	+
NM_201125	ENSDARG00000011555	spag7	5	-
NM_001002183	ENSDARG00000039704	cdc42ep4a	3	+
NM_001166123	ENSDARG00000071046	bbip1	22	+
NM_001114903	ENSDARG00000039932	cyth4b	6	-
NM_001202453	ENSDARG00000042033	mettl11b	20	+
NM_001044707	ENSDARG00000061103	slc19a3b	18	-
NM_201042	ENSDARG00000007808	zdhhc16a	13	-
NM_001099252	ENSDARG00000078186	tex2	3	-
NM_199209	ENSDARG00000040917	cbfb	18	+
NM_001002099	ENSDARG00000035741	slc25a11	5	-
NM_001166336	ENSDARG00000079251	nlgn2a	10	+
NM_001030174	ENSDARG00000052553	lig3	5	+
NM_200717	ENSDARG00000029459	med30	19	-
NM_001172653	ENSDARG00000012709	agla	2	+
NM_001004294	ENSDARG00000033616		17	+
NM_001044779	ENSDARG00000035680	zgc:113424	19	-
NM_001077791	ENSDARG00000038981	zgc:153615	2	+
NM_001168350	ENSDARG00000088634	adcy1b	2	-
NM_200893	ENSDARG00000033832	ampd1	8	+
NM_001007197	ENSDARG00000009881	ier5	22	+
NM_001003621	ENSDARG00000036811	ifrd2	8	+
NM_001044947	ENSDARG00000070403	wdyhv1	19	+
NM_001004568	ENSDARG00000052783	cdc42ep3	13	+
NM_200755	ENSDARG00000056163	zgc:73228	1	+
NM_199799	ENSDARG00000041565	tnfaip1	15	+
NM_207076	ENSDARG00000026400	rad51d	5	-
NM_213237	ENSDARG00000019930	tal1	22	+
NM_001003530	ENSDARG00000043404	rpp21	22	-
NM_001029962	ENSDARG00000005273	ergic1	14	+
NM_001144787	ENSDARG00000075765	si:ch1073-287p18.1	20	-
NM_001003641	ENSDARG00000036897	zgc:100911	23	+
NM_001004565	ENSDARG00000019338	adprhl2	17	+
NM_001003513	ENSDARG00000022000	traf3	17	-
NM_001017618	ENSDARG00000020241	icmt	23	+
NM_212927	ENSDARG00000017571	mccc2	5	-
NM_001190303	ENSDARG00000043148	slc1a3b	10	-
NM_001201558	ENSDARG00000076229	mkl1b	12	+
NM_001166228	ENSDARG00000024874	dock4b	4	+
NM_001045310	ENSDARG00000092332	zgc:136572	19	-
NM_001128674	ENSDARG00000035679		19	-
NM_001128544	ENSDARG00000061922	si:dkey-119o24.1	7	+
NM_001077744	ENSDARG00000017220	otud7b	16	+
NM_001013530	ENSDARG00000018825	tmem248	5	+
NM_200618	ENSDARG00000018921	fam84a	20	+
NM_001256747	ENSDARG00000057273	alox5	13	-
NM_001003731	ENSDARG00000035678	zgc:91910	19	+
NM_001013490	ENSDARG00000040966	zgc:113149	15	+
NM_001034978	ENSDARG00000055129	pim3	25	+
NM_001020720	ENSDARG00000058263	zgc:113279	15	+
NM_001023573	ENSDARG00000022974	wdr13	8	-
NM_201090	ENSDARG00000009273	ppm1da	15	+
NM_001139481	ENSDARG00000079079	sult1st7	8	-
NM_212917	ENSDARG00000037605	slco1f1	5	+
NM_001007435	ENSDARG00000005872	arhgap28	24	-
NM_001077746	ENSDARG00000061145	gfod2	7	+
NM_200815	ENSDARG00000041811	rps25	10	-
NM_201311	ENSDARG00000032724	pmp22a	3	+
NM_131561	ENSDARG00000014147	axin2	3	+
NM_131098	ENSDARG00000040295	apoeb	16	+
NM_001030141	ENSDARG00000045594	si:dkey-14k9.2	4	+
NM_001002537	ENSDARG00000042703	parp6a	18	+
NM_198978	ENSDARG00000041022	pdcd4b	22	-
NM_001033735	ENSDARG00000079116	snx1b	Zv9_NA550	-
NM_001044971	ENSDARG00000035677	bmp8a	19	-
NM_201469	ENSDARG00000008447	fkbp4	18	+
NM_200483	ENSDARG00000027992	hao2	9	+
NM_001017723	ENSDARG00000017657	zgc:112163	6	+
NM_001077630	ENSDARG00000045175	pofut2	9	-
NM_001076562	ENSDARG00000063636	galnt11	24	-
NM_001044710	ENSDARG00000071570	si:dkeyp-87e7.4	22	+
NM_001045149	ENSDARG00000062983	fbxo18	4	-
NM_001083080	ENSDARG00000041923	si:dkeyp-59a8.5	20	+
NM_001083080	ENSDARG00000041923	si:dkeyp-59a8.1	20	+
NM_001076557	ENSDARG00000011770	dhrs12	9	+
NM_207095	ENSDARG00000026473	six1b	20	+
NM_001017718	ENSDARG00000045147	zgc:112178	12	+
NM_001008620	ENSDARG00000039666	tsta3	20	+
NM_001199754	ENSDARG00000021808	nmt2	16	+
NM_001077464	ENSDARG00000079782	vmhcl	2	+
NM_001030264	ENSDARG00000027082	hmbox1a	17	-
NM_001039816	ENSDARG00000006719	specc1la	8	+
NM_205723	ENSDARG00000027200	gabarapl2	25	-
NM_199805	ENSDARG00000033707	phf17	17	+
NM_001017608	ENSDARG00000015638	gemin2	17	+
NM_001045001	ENSDARG00000071173	slc12a10.2	7	+
NM_001013518	ENSDARG00000038784	faim2a	2	-
NM_131100	ENSDARG00000058379	otpb	5	-
NM_001105584	ENSDARG00000056281	cyb561a3a	5	+
NM_001080799	ENSDARG00000032627	si:ch211-244b2.1	4	+
NM_001082945	ENSDARG00000068857	gbp4	4	+
NM_001082945	ENSDARG00000068857	si:dkey-61p9.3	4	+
NM_001044890	ENSDARG00000068857	gbp4	4	+
NM_001044890	ENSDARG00000068857	si:dkey-61p9.3	4	+
NM_001020745	ENSDARG00000023262	mapk15	19	-
NM_001020728	ENSDARG00000031657	fahd1	3	+
NM_001009594	ENSDARG00000088752	pcdh2ab7	14	+
NM_201513	ENSDARG00000042539	ywhaqa	20	+
NM_001177744	ENSDARG00000053480	aqp9b	7	+
NM_001025179	ENSDARG00000002988	tnnt2d	25	+
NM_200486	ENSDARG00000007449	slc25a39	3	-
NM_001166329	ENSDARG00000077329	nlgn2b	7	-
NM_001103133	ENSDARG00000069910	gtf2f2a	1	+
NM_001002127	ENSDARG00000069910	gtf2f2a	1	+
NM_001017584	ENSDARG00000023508	ankrd49	15	-
NM_001199994	ENSDARG00000057610	cdkn2c	8	+
NM_001080020	ENSDARG00000025671	grm6b	11	+
NM_001128763	ENSDARG00000078209	zgc:195050	17	+
NM_001001407	ENSDARG00000006394	mre11a	15	+
NM_001083030	ENSDARG00000051798	brd1b	25	+
NM_001030149	ENSDARG00000006253	zgc:114199	10	-
NM_131426	ENSDARG00000031894	lef1	1	+
NM_001123314	ENSDARG00000092039	si:dkey-70p6.1	8	-
NM_001076759	ENSDARG00000051891	zgc:153062	12	+
NM_001045205	ENSDARG00000092039	si:dkey-70p6.1	8	-
NM_001002126	ENSDARG00000030340	guk1a	2	-
NM_213460	ENSDARG00000057913	syt11a	19	+
NM_001007307	ENSDARG00000044625	pcf11	21	+
NM_200590	ENSDARG00000045949	vps28	19	-
NM_001002548	ENSDARG00000037855	taf11	23	+
NM_001089352	ENSDARG00000052104	atg4b	6	+
NM_001002476	ENSDARG00000038399	polr3h	3	+
NM_001003986	ENSDARG00000033854	abrab	19	-
NM_001077449	ENSDARG00000013708	usp9	9	+
NM_205681	ENSDARG00000021293	amdhd2	3	-
NM_001128698	ENSDARG00000035963	zgc:194851	7	-
NM_214696	ENSDARG00000040184	syncrip	20	+
NM_001045114	ENSDARG00000056450	si:ch211-30b16.2	19	+
NM_001161335	ENSDARG00000079488	zgc:195282	1	-
NM_199786	ENSDARG00000026751	clec14a	17	-
NM_001024443	ENSDARG00000003769	tada2b	7	+
NM_200385	ENSDARG00000042031	gorab	20	+
NM_200843	ENSDARG00000014430	rabgef1	10	-
NM_001145590	ENSDARG00000077614	si:ch211-206k20.5	13	+
NM_001114555	ENSDARG00000079443	vip2	11	+
NM_001159912	ENSDARG00000006639	lnpb	6	-
NM_001082823	ENSDARG00000068759	si:ch211-244o22.2	5	-
NM_001030271	ENSDARG00000027984	gstz1	17	+
NM_212730	ENSDARG00000017960	sfxn2	12	+
NM_001003528	ENSDARG00000039669	zgc:100864	20	+
NM_201027	ENSDARG00000024452		1	+
NM_001126408	ENSDARG00000043550	si:ch211-220d9.3	8	+
NM_001044964	ENSDARG00000052285	trim35-21	3	+
NM_198825	ENSDARG00000095007		7	+
NM_131813	ENSDARG00000030364	angpt1	19	-
NM_001083060	ENSDARG00000093952	si:ch211-205a14.3	1	+
NM_001083060	ENSDARG00000093952	LOC100008037	1	+
NM_001082810	ENSDARG00000069244	si:ch211-244b2.2	4	-
NM_001082810	ENSDARG00000069244	si:ch211-244b2.3	4	-
NM_001114929	ENSDARG00000069244	si:ch211-244b2.2	4	-
NM_001114929	ENSDARG00000069244	si:ch211-244b2.3	4	-
NM_200400	ENSDARG00000017687	dnajc5gb	17	-
NM_001003620	ENSDARG00000038716	casq1a	2	+
NM_001172370	ENSDARG00000061848	col15a1b	2	+
NM_131871	ENSDARG00000013393	guca1b	23	-
NM_173223	ENSDARG00000002731	sdc2	19	-
NM_001037379	ENSDARG00000010385	sept4a	21	-
NM_001014369	ENSDARG00000029524	impdh1b	4	+
NM_199746	ENSDARG00000004189	cbx1a	3	+
NM_001039063	ENSDARG00000045595	si:dkey-14k9.3	4	-
NM_200740	ENSDARG00000078195	LOC100331277	6	-
NM_200740	ENSDARG00000078195	fhit	6	-
NM_173265	ENSDARG00000037153	atp6ap1b	23	+
NM_001030173	ENSDARG00000041835	si:dkeyp-59a8.2	20	+
NM_001201449	ENSDARG00000012409	rnf207b	23	-
NM_001245966	ENSDARG00000078416	zeb2b	6	-
NM_001044332	ENSDARG00000069401	si:dkeyp-114g9.1	20	-
NM_001145616	ENSDARG00000017853	prepl	13	+
NM_001044938	ENSDARG00000015236	pycrl	20	+
NM_001144042	ENSDARG00000041073	si:dkey-12e7.4	18	-
NM_001009589	ENSDARG00000088724	pcdh2ab10	14	+
NM_001002569	ENSDARG00000055974	zgc:109981	19	+
NM_001110415	ENSDARG00000057687	zgc:172086	16	-
NM_001089334	ENSDARG00000031198	hmg20a	25	+
NM_001114342	ENSDARG00000090268	si:dkeyp-113d7.4	19	-
NM_131158	ENSDARG00000086393	dbx1a	7	-
NM_001128361	ENSDARG00000077395	si:dkey-81n2.2	7	+
NM_001160013	ENSDARG00000043912	mei4	20	+
NM_001128762	ENSDARG00000076672	zgc:194887	17	+
NM_001017562	ENSDARG00000039926	LOC100148206	5	-
NM_001017562	ENSDARG00000039926	lhfpl2b	5	-
NM_131003	ENSDARG00000045219	dkk1b	12	+
NM_001260501	ENSDARG00000011490	scube3	23	-
NM_001002675	ENSDARG00000040643	ccr10	24	-
NM_001113606	ENSDARG00000074067	zgc:173614	4	+
NM_001113606	ENSDARG00000074067	zgc:173720	4	+
NM_001089545	ENSDARG00000070683	dkk3	25	-
NM_001003550	ENSDARG00000022970	tm9sf1	24	-
NM_001089503	ENSDARG00000068779	mlycd	18	-
NM_001089487	ENSDARG00000069375	zgc:162608	15	-
NM_200763	ENSDARG00000033586	ryroxd1	5	+
NM_001044810	ENSDARG00000068657	irgq2	15	-
NM_214788	ENSDARG00000006849	asic2	3	+
NM_001039997	ENSDARG00000059916	zgc:136804	6	+
NM_001020558	ENSDARG00000002311	fabp11b	16	-
NM_213023	ENSDARG00000008735	atp6ap2	22	-
NM_001077788	ENSDARG00000086726	rab3gap1	9	-
NM_001009591	ENSDARG00000058875	pcdhac2	14	+
NM_001009591	ENSDARG00000058875	pcdh2ab12	14	+
NM_001009591	ENSDARG00000058875	pcdh2ac	14	+
NM_001007762	ENSDARG00000058875	pcdhac2	14	+
NM_001007762	ENSDARG00000058875	pcdh2ab12	14	+
NM_001007762	ENSDARG00000058875	pcdh2ac	14	+
NM_131681	ENSDARG00000028386	htatip2	7	+
NM_212671	ENSDARG00000075682	orc6	7	+
NM_001080681	ENSDARG00000062056	elmod1	21	-
NM_001202484	ENSDARG00000073910	LOC100003640	17	+
NM_001083050	ENSDARG00000041407	rmdn3	20	-
NM_001114845	ENSDARG00000034368	hexa	5	-
NM_001002688	ENSDARG00000012627	cdc34b	2	-
NM_001005988	ENSDARG00000010415	zgc:103539	6	-
NM_001020733	ENSDARG00000037932	lin7b	3	+
NM_001020824	ENSDARG00000038980	txndc12	2	+
NM_001113622	ENSDARG00000063370	sgk2a	23	+
NM_200402	ENSDARG00000004525	zgc:63882	2	+
NM_001102618	ENSDARG00000007080	rhcgl1	6	+
NM_001102618	ENSDARG00000007080	rhcg2a	6	+
NM_001109843	ENSDARG00000007080	rhcgl1	6	+
NM_001109843	ENSDARG00000007080	rhcg2a	6	+
NM_001037687	ENSDARG00000058984	zgc:123349	22	-
NM_001076743	ENSDARG00000028415	zgc:153924	5	-
NM_001020763	ENSDARG00000013813	fam219ab	5	-
NM_001114466	ENSDARG00000013240	zgc:172271	6	-
NM_214750	ENSDARG00000028476	rnf170	5	-
NM_213465	ENSDARG00000016636	sec23a	17	-
NM_001082864	ENSDARG00000062971	sdhaf2	7	-
NM_199901	ENSDARG00000024219	zgc:55582	21	-
NM_001044807	ENSDARG00000008593	nbas	20	-
NM_001037384	ENSDARG00000010021	grpel1	7	-
NM_200940	ENSDARG00000077180	slc37a4	10	-
NM_200940	ENSDARG00000077180	slc37a4b	10	-
NM_001128408	ENSDARG00000040635	rnf11b	8	-
NM_001003866	ENSDARG00000030267	gtf3aa	5	+
NM_001045402	ENSDARG00000003860	cbx3a	19	-
NM_001020803	ENSDARG00000004026	chrm5a	17	-
NM_001020742	ENSDARG00000075470	zgc:110238	4	+
NM_001195614	ENSDARG00000076484	stab1	22	-
NM_001256746	ENSDARG00000005832	anapc2	5	-
NM_194393	ENSDARG00000030758	LOC100536268	15	-
NM_194393	ENSDARG00000030758	guca1c	15	-
NM_001002334	ENSDARG00000068883	tspan13a	15	+
NM_213224	ENSDARG00000053225	LOC100536859	16	+
NM_213224	ENSDARG00000053225	gnl2	16	+
NM_001029947	ENSDARG00000058917	nnr	15	-
NM_001002578	ENSDARG00000055743	ankrd54	3	-
NM_001128781	ENSDARG00000069150	rit1	19	+
NM_200315	ENSDARG00000037099	zgc:56306	1	+
NM_001110010	ENSDARG00000061275		6	+
NM_207067	ENSDARG00000055357	leo1	18	-
NM_001080041	ENSDARG00000031434	rcor1	17	-
NM_001030147	ENSDARG00000030053	eef1db	20	+
NM_001144793	ENSDARG00000077070	ssna1	5	+
NM_200930	ENSDARG00000009488	gipc2	2	-
NM_001020770	ENSDARG00000011326	ankrd45	2	+
NM_214790	ENSDARG00000008329	asic1a	8	+
NM_001161414	ENSDARG00000030053	eef1db	20	+
NM_001080011	ENSDARG00000001498	skap1	12	+
NM_001033586	ENSDARG00000028012	zgc:101684	19	+
NM_001003741	ENSDARG00000014137	picalml	15	-
NM_001024445	ENSDARG00000006021	agtpbp1	8	-
NM_001020707	ENSDARG00000026296	zgc:112994	23	+
NM_001002519	ENSDARG00000052819	tmem203	5	-
NM_001044352	ENSDARG00000021462	daw1	18	+
NM_001020633	ENSDARG00000006290	ndufs5	19	-
NM_001045414	ENSDARG00000037142	zgc:153146	14	+
NM_001005919	ENSDARG00000054454	epha4a	2	-
NM_001012495	ENSDARG00000015482	zgc:171570	2	-
NM_001012495	ENSDARG00000015482	zgc:113518	2	-
NM_001161603	ENSDARG00000041389	LOC100334921	7	+
NM_001161603	ENSDARG00000041389	si:dkey-81n2.1	7	+
NM_001114898	ENSDARG00000015482	zgc:171570	2	-
NM_001114898	ENSDARG00000015482	zgc:113518	2	-
NM_001202440	ENSDARG00000060926	rnf19b	19	-
NM_001082978	ENSDARG00000094908	lingo4a	19	-
NM_001005600	ENSDARG00000019081	zgc:101723	18	-
NM_001037117	ENSDARG00000055252	zgc:123218	17	+
NM_001114407	ENSDARG00000043589	ca4a	5	-
NM_001017635	ENSDARG00000021555	park2	13	-
NM_213362	ENSDARG00000010411	epn1	16	+
NM_201178	ENSDARG00000014577	rhpn2	7	+
